business_id,name,city,state,postal_code,stars,review_count,is_open
3rxYGigm5QIAuTRdVPMb8Q,Carl's Jr.,Phoenix,AZ,85017.0,3.5,17.0,1
x5X77T8cqEwzsLLqax_0rQ,My Three Girls Bakery,Phoenix,AZ,85018.0,4.5,54.0,1
0WHXFRerY6I05u1VBU71cw,Tortas Paquime,Phoenix,AZ,85042.0,4.0,47.0,1
BpugveMre-_-CnNdo7UeUA,Eat This!,Phoenix,AZ,85029.0,,12.0,1
vlJsF5tTfplbo1D5kbUPmQ,Aiello's,Phoenix,AZ,85012.0,4.0,112.0,0
M5jKFdL0vLcBzdPh-mLnAQ,Bar Smith,Phoenix,AZ,85004.0,3.5,142.0,1
0B_aEPeZjrXs6T7vS3arrA,Sophie's French Bistro,Phoenix,AZ,85016.0,3.5,47.0,0
kzKoDFhpHeExqGHH5wlA7g,Stanley's Home Made Sausage Company - Westside,Phoenix,AZ,85023.0,4.5,52.0,1
qgrHmYCDo6OxNNF-hKGJRQ,El Sabroso Hot Dog,Phoenix,AZ,85019.0,3.0,8.0,1
QcmssjV6SwQYxD8gdgVhag,Circle K,Phoenix,AZ,85006.0,1.5,3.0,1
bo05yEhBVDA6YFOST_Gqlg,Machete Azteca,Phoenix,AZ,85029.0,3.5,24.0,0
AfRHBRIh4ZuwLeoD2qEbbw,Aros Grill,Phoenix,AZ,85022.0,2.5,16.0,0
d9-cB0XbM6NGW_-7DxDE3g,All American Burger,Phoenix,AZ,85051.0,3.0,5.0,0
j2tHMM_6Mrq2qqiAlcPfzA,Arizona Authentic Pizza,Phoenix,AZ,85008.0,3.5,20.0,1
NEinRS0q-WZeSSVoTI7avQ,The Water Connection,Phoenix,AZ,85018.0,5.0,33.0,1
EGzsR_Tyd0QOaZ6g7wPl-w,Filibertos Mexican Food,Phoenix,AZ,85020.0,4.0,12.0,0
7kmHtcImdFJrPejNNP4TMg,Taqueria La Korita,Phoenix,AZ,85017.0,4.0,54.0,1
w8U_VWX5Xu0DFZiAyDFblg,La Pasadita Hot Dogs,Phoenix,AZ,85037.0,4.5,13.0,1
A2pHOVp0zh7grb1bbZxoBQ,Little Peking,Phoenix,AZ,85028.0,4.0,68.0,0
CEVKqrH7crGkHeGaARvyEA,Circle K,Phoenix,AZ,85009.0,,4.0,1
pajul2jeKg4tDBffmnNEDA,Super Moon Buffet,Phoenix,AZ,85013.0,2.5,5.0,0
v7UIeEvwNd3fleFE6icm3A,Tacos Culichi,Phoenix,AZ,85008.0,4.5,215.0,1
iQAwmfMPmOaCr5aeahV1ug,Philly's Sports Grill,Phoenix,AZ,85044.0,3.5,126.0,1
AkxbEOc5fz89ra9LLijJcw,Brunswick Zone Desert Sky Lanes,Phoenix,AZ,85033.0,3.5,15.0,0
wmpv4x3tBkxKxFQHob5DVg,Mel & Libby's Catering,Phoenix,AZ,85083.0,5.0,6.0,1
h3dgByW8kZF3ylAmdLTzBg,Cinna-Bear,Phoenix,AZ,85013.0,4.5,4.0,0
WK6uBV2eSqb2wwEwXoFfNg,Base Pizzeria,Phoenix,AZ,85016.0,4.5,310.0,1
6tewQ0ymGsSx56D-B-KPog,Katz Delicatessen & Sandwich Shop,Phoenix,AZ,85012.0,3.0,5.0,0
SVMR0kRmdd-bbSNTTECJBA,Super Dragon,Phoenix,AZ,85020.0,4.0,214.0,1
VKVDDHKtsdrnigeIf9S8RA,The Nosh Cafe,Phoenix,AZ,85044.0,,342.0,1
xyMZdF9Xh9N6il831_Czsg,La Piccola Cucina,Phoenix,AZ,85006.0,3.5,117.0,0
SPuWRtKZVQMBdDR6b4skFg,QuikTrip,Phoenix,AZ,85053.0,3.0,16.0,1
EhplcymNbSX5TvPgGilL7Q,Ocean Poke,Phoenix,AZ,85018.0,4.5,308.0,1
1b8d2CqGcfF3Hz0vixQSUQ,Taqueria Tepehuaje,Phoenix,AZ,85041.0,4.0,15.0,1
amoV0p-sv-ImiC9meEAPxQ,Market On The Move,Phoenix,AZ,85086.0,5.0,4.0,1
haOul3OT2DSGwZ04OTVyqg,Red Tomato,Phoenix,AZ,85018.0,3.5,6.0,0
Mypk1XBD6PQ77zLXyMiKhg,Ahipoki - Phoenix,Phoenix,AZ,85003.0,4.0,110.0,1
ZaMY0vMwnpx-kbAK5ROhHg,Panda Express,Phoenix,AZ,85050.0,2.5,30.0,1
ktcMeKIoDA0Dk11Wcpx9xg,Rubio's Fresh Mexican Grill,Phoenix,AZ,85027.0,3.5,18.0,0
rNKaormrHcdJhA_HDmUe6A,Sweet Tomatoes,Phoenix,AZ,85021.0,3.5,121.0,1
c_4bq884OT1uDy9bH6pVXw,Food City,Phoenix,AZ,85042.0,3.0,5.0,1
uu43Pccls6kXgIonnRMoBA,Circle K,Phoenix,AZ,85032.0,3.5,5.0,1
BiB2s3QNpzNJmGOqtNO-xA,Safeway Food & Drug,Phoenix,AZ,85042.0,2.5,22.0,1
GUxp7_u7ik3XF8l-Z7Xphw,The Joyful Bakery,Phoenix,AZ,85022.0,4.0,6.0,0
KMBqBh6rMXxcFoV0PxuoDg,Gideon's Coffee,Phoenix,AZ,85003.0,3.5,3.0,0
NyuhzRo0wp5ItCxv7MBGNQ,Los Altos Ranch Markets,Phoenix,AZ,85033.0,3.0,13.0,1
MHXBh2l87dvfUIXhUxPy0A,Lorena's Cafe,Phoenix,AZ,85009.0,5.0,5.0,1
jjzOApz6znfsBnmlzPh_tw,Tortas El Güero,Phoenix,AZ,85018.0,4.5,7.0,0
RSEWEofaXj5W29C-WuFq4Q,Burrito Bandito III,Phoenix,AZ,85003.0,3.0,8.0,0
BzgeGVOPetKDcgv9FCbpkw,Panda Express,Phoenix,AZ,85048.0,2.0,45.0,1
cIRZU99i82ReJxCqhgXc5g,Nana Tee's Hometown Dogs,Phoenix,AZ,85209.0,4.5,57.0,0
sdKB_8mv4f0Vd4GKfQmqBQ,Nachobot,Phoenix,AZ,85004.0,3.5,27.0,0
D9TAaAszdk5MN8DLJx6PlQ,olive and Ivy,Phoenix,AZ,85308.0,4.0,3.0,1
aRRV_ZbRiD65SIi7vAY-iA,Zest of India,Phoenix,AZ,85032.0,1.0,,1
2Gg-TJn_w1p9UyIerAUbeA,Sweet Jonez Rocking Cupcakes,Phoenix,AZ,85013.0,3.5,3.0,1
sIw0l34tfVuXGJx7sMK8LA,Hooters,Phoenix,AZ,85048.0,3.0,5.0,0
tljJJYu_IKuLqgw-Zlsx8A,Ro & Joe's Hot Dog Hut,Phoenix,AZ,85032.0,5.0,3.0,1
kb3JZimGXs3niUVaEuq5mQ,Java City,Phoenix,AZ,85040.0,3.5,3.0,1
aNoJLiE3RGalv0WZU3jpZA,Poke Bar,Phoenix,AZ,85027.0,4.5,,1
jG46RAFm2kWshUIZ4HoJtg,Tadka Sizzles,Phoenix,AZ,85032.0,3.0,11.0,0
HZsaNJD3_ICcfKkQfxjqSA,Arby's,Phoenix,AZ,85043.0,3.0,9.0,1
vVzS_gSggsr7JgciYyZqrg,Ajax Liquor Store,Phoenix,AZ,85006.0,4.0,4.0,1
cUGyI6ZrMXOAMn5EIiHhtw,Modern Market Eatery,Phoenix,AZ,85044.0,4.0,212.0,1
k9vesqNHKEoXo7itaWfruw,Diana's Bakery,Phoenix,AZ,85035.0,3.0,7.0,1
CCs5domumJRZ3-Blpt8jTw,DeNora's Ristorante,Phoenix,AZ,85032.0,4.5,49.0,0
yUkOP3Tmdp1pWA7p3zHboQ,Gordon Biersch Brewery Restaurant,Phoenix,AZ,85054.0,3.5,210.0,0
3SLDrXzPmKF0iCY8WriLsA,Chronic Tacos,Phoenix,AZ,85029.0,3.0,267.0,1
1jasd5ZhHsS8CLGv34YEow,7th Heaven Eatery,Phoenix,AZ,85016.0,3.0,8.0,0
0QpfksVv0LdVp-jopi5CUQ,Mrs. Klein's Pickle,Phoenix,AZ,85019.0,3.0,5.0,1
LTzyf22IWvaZOsx0FGISRw,QuikTrip,Phoenix,AZ,85032.0,4.5,30.0,1
C-cvl8Mf2vpxHwUon3sVGg,Caramba Mexican Food,Phoenix,AZ,85023.0,4.0,132.0,1
9MVKjEMN5T59uzG1xoD2BQ,Cocina Madrigal,Phoenix,AZ,85040.0,5.0,,1
URa75T-A1QvjMUFNIPyukQ,Da Valley Grill,Phoenix,AZ,85027.0,4.5,174.0,1
4_yC0H9EVUFDmEj4sNaMiQ,Big Heng,Phoenix,AZ,85021.0,4.5,11.0,0
p9v9Sl2g_ibaajWvO0NjkQ,Yard House,Phoenix,AZ,85050.0,3.5,627.0,1
ojI96R363pDCrdIlhVKTvQ,Haymaker Sports Grill,Phoenix,AZ,85032.0,3.5,65.0,0
sEdAKeMx23AGCbvploB7Uw,Twelve Cakes Bakery,Phoenix,AZ,85022.0,4.5,15.0,0
BBTkC1Z3ZnEE916SkCONIg,GreenMix,Phoenix,AZ,85042.0,3.5,199.0,1
EjQOE5UZgqC0O9KSErZXIw,Dairy Queen,Phoenix,AZ,85022.0,2.5,29.0,1
wYVHHnA3ttwpbeyjNXopDQ,Yogurt Time Downtown Hangout,Phoenix,AZ,85004.0,4.0,71.0,1
pBwOqgpkaDmFUDYX8cbnNQ,Tortas El Guero,Phoenix,AZ,85006.0,,230.0,1
Q4FQs4EUKH7iPGAAgSeWQw,Coco's Bakery Restaurant,Phoenix,AZ,85006.0,,104.0,1
NM46GnLtWWocCu2o1iCuSA,Carniceria Los Amigos,Phoenix,AZ,85042.0,4.5,35.0,1
npFreYuGvPtNbHo0x74zcA,The Adobe Restaurant,Phoenix,AZ,85016.0,3.0,,1
2aNbZrFzXBzSirexFDrs5A,Circle K,Phoenix,AZ,85006.0,2.0,16.0,0
zbrFk-4ejesAJD8EwcdHxg,Valle Luna,Phoenix,AZ,85032.0,3.5,439.0,1
eEPTTvCV5iHfoacwa43lBQ,McDonald's,Phoenix,AZ,85014.0,2.0,42.0,1
beqqBCKM_4aRPmRzCfk2xA,Hikari Uni Sushi,Phoenix,AZ,85033.0,3.5,27.0,0
p3JG2He3UptGY0eqc2YX8g,Wild Game Grill,Phoenix,AZ,85016.0,,104.0,0
a1KXovXPdeDurOrER4ST6A,Akaihana Sushi & Grill,Phoenix,AZ,85021.0,4.0,417.0,1
9Fi0rjoKRVe55UaKZ7OdCw,Biryani & Bites,Phoenix,AZ,85050.0,3.0,22.0,1
aKpFO1C0-1MlirhCffUt-w,Menuderia Guanajuato,Phoenix,AZ,85008.0,4.5,8.0,0
T7YqBNASs4gNUsooLzzbuw,Christopher's Fermier Brasserie & Paola's Wine Bar,Phoenix,AZ,85016.0,3.0,10.0,0
LUrdDBRqkV2tPj2xnEoG4A,Dirty Martini Bistro & Bar,Phoenix,AZ,85034.0,4.5,10.0,0
t_J_ykCkOkZPlmlJuDnkzg,CC'S Mesquite Broiler,Phoenix,AZ,85022.0,3.5,91.0,1
TT2bNjvnVNFOanDNYnAffQ,Raising Cane's,Phoenix,AZ,85018.0,3.5,229.0,1
VVvyHt--TrrK0bnHBf91_g,Starbucks,Phoenix,AZ,85021.0,2.5,56.0,1
BOMFEp6rhfREWwia0AhVdg,Community Cuisine,Phoenix,AZ,85034.0,5.0,15.0,1
Q-3_XWvNOBlwt1QTrI9A6g,Chaka Chaka Urban Cuisine,Phoenix,AZ,85034.0,4.5,11.0,0
YHkKvAYwH85Nze5l9JuOdg,Starbucks,Phoenix,AZ,85004.0,,14.0,1
C3gKBIsZKR3bp43BbOu8qA,Thai Rama,Phoenix,AZ,85013.0,4.0,309.0,1
SLOk1JpV0JQK-MXYroDKYQ,Thai'd Up,Phoenix,AZ,85004.0,3.0,99.0,0
T6ihfy4SYiF4PvuE6Y0VPA,Wendy's,Phoenix,AZ,85034.0,2.5,54.0,1
oq3_SSdu6ivLRjlZ4utOVg,La Carreta de Lily,Phoenix,AZ,85009.0,3.5,22.0,1
cQNGkOyCvnIqs78vO8SGJQ,Compass Arizona Grill,Phoenix,AZ,85004.0,3.5,692.0,1
bH7XKWeGeNL5UrBaTtvrtQ,Maskadores Taco,Phoenix,AZ,85032.0,4.5,145.0,1
yTKJW4g7o41wIi961WgYPA,Church's Chicken,Phoenix,AZ,85035.0,1.5,,1
-xSlD0TO9FA-q4VpTirWUQ,Calle 8 Restaurant & Lounge,Phoenix,AZ,85013.0,4.0,12.0,0
XmBsvLh_4a7K6CgAfougMw,Shiro Japanese Restaurant,Phoenix,AZ,85028.0,4.0,8.0,0
xS5HGqgk0KY2jFWU-l_nrA,The Covenant,Phoenix,AZ,85028.0,,411.0,1
L1PvCe7_Se0nZVWgnm0jJQ,Arizona Matsuri,Phoenix,AZ,85004.0,4.5,43.0,1
9WtEKbNGOU-wo2Gic1hUpA,La Pasadita Hot Dogs,Phoenix,AZ,85031.0,3.0,13.0,1
f4NQihpucyyi04pcpClvow,Cucara Macara Ice Cream Shop,Phoenix,AZ,85008.0,5.0,17.0,1
chM2ywVOhmrKSI2kopKB3A,Wendy's,Phoenix,AZ,85042.0,1.5,,1
pWAMkYw-bE5hcVaMGvr2Xg,Church's Chicken,Phoenix,AZ,85015.0,3.0,19.0,1
5qdMR7QOcDtxAr92SCuYbA,Big Wong Restaurant,Phoenix,AZ,85013.0,4.5,,0
KvlI2QK-HZYv1dqd31eE7Q,Dust Cutter,Phoenix,AZ,85004.0,4.0,109.0,1
zGGk1Urh7YxMtUry3z43Iw,Oven Fresh Challah,Phoenix,AZ,85016.0,5.0,7.0,1
UW-i_Pqv4HX1NVWC4yShHA,Denny's,Phoenix,AZ,85022.0,2.5,52.0,1
z42ByZ6dXpW7hkNfJw2HFQ,North Star Lounge & Restaurant,Phoenix,AZ,85032.0,2.5,3.0,0
BVYvfJiVcQTl9B311z518w,Peter Piper Pizza,Phoenix,AZ,85013.0,3.0,42.0,1
CzqYP9VKJBzGLnp14naScA,Chelsea's Kitchen,Phoenix,AZ,85034.0,4.0,453.0,1
fXzMs__3HjTYwKPMAb4jYA,Tom Yum Thai Restaurant,Phoenix,AZ,85032.0,4.0,207.0,1
LUqIA9m-UFaeL-huWwalPQ,Burger King,Phoenix,AZ,85043.0,2.0,15.0,1
GdgGAINCqMXqcuKd2nKEBg,Phoenix Art Museum,Phoenix,AZ,85004.0,4.5,406.0,1
IespLu0QdmfmujunHYxVMg,Jamba Juice,Phoenix,AZ,85027.0,2.5,3.0,0
mfBTgkK84bsYTC8xEkuBMw,Great Steak and Potato Co.,Phoenix,AZ,85034.0,2.0,,0
TVYJx5iUkLJFiuiXc8rxEQ,Nellos Pizza,Phoenix,AZ,85044.0,4.0,263.0,1
z0GwhlBflcCnVdACU9tQxQ,Famous Uncle Al's Hot Dogs and Grille,Phoenix,AZ,85032.0,4.0,,0
qvQ-i1HgSloSJLkGnXsfhw,Red Devil Italian Restaurant & Pizzerias,Phoenix,AZ,85008.0,4.0,290.0,1
DkNJFy9cEM606nsgfs494g,Dairy Queen,Phoenix,AZ,85029.0,2.0,28.0,1
tqjOH9thBtwY98Bo9WmAyw,Heidi's Historic Home & Pet Care,Phoenix,AZ,85006.0,3.5,,1
snP8QGxG-YRNBL_uq1kiAQ,Jamba Juice,Phoenix,AZ,85044.0,4.0,33.0,1
PxTKXsdYqoFHWAG2amz0XQ,Nook Kitchen,Phoenix,AZ,85004.0,4.5,354.0,1
MPdF-dDXhVyC0VZOsn0aEA,GenuWine Arizona,Phoenix,AZ,85003.0,4.5,53.0,1
XN2F8TWEEf_ZV_lpAuP7tA,Subway Restaurants,Phoenix,AZ,85041.0,2.0,17.0,1
t_YLVHvWU7OB223l82U9KQ,Starbucks,Phoenix,AZ,85035.0,2.5,10.0,1
83Q3Ga7F171gnbeOnbeFYg,Conspire,Phoenix,AZ,85004.0,4.0,54.0,0
FxEJjLZj6UdsOCGcgEufeA,La Purisima Bakery,Phoenix,AZ,85016.0,4.5,73.0,1
UUtWoDyREiy9MPdtTRFUYQ,George & Son's Asian Cuisine,Phoenix,AZ,85027.0,4.5,487.0,1
VBoyqq5lO_H-EJO6MTwIPA,Milk Bar,Phoenix,AZ,85004.0,3.5,98.0,0
uHmOKM2jZXhah8BiRP5ebA,Charley's Grilled Subs,Phoenix,AZ,85032.0,3.5,,1
GtX-vWZHiGly1OI-Rgq42A,Lager Fields' Micropub and Grill,Phoenix,AZ,85073.0,3.0,5.0,0
YCEPvpKFN5rDtWJua8d-vQ,QuikTrip,Phoenix,AZ,85013.0,3.5,32.0,1
gUzIoYu0z3e0iwm4fRiD4A,Muse & Market,Phoenix,AZ,85018.0,4.0,,0
ATpYld8anPooG-j2_EU-5Q,Paradise Bakery,Phoenix,AZ,85032.0,2.5,11.0,1
sw3uJ-R5u8_VnJ_RrC15bg,Circle K,Phoenix,AZ,85032.0,3.0,5.0,1
Wc9UpJhOcdSj7olZkz7SJA,The Stand,Phoenix,AZ,85018.0,4.0,986.0,1
t4qsuJVhJCtbFGKxPtyuig,Hi-Health Supermart,Phoenix,AZ,85032.0,5.0,4.0,0
qwvpcuHVkOM8UoyfXmdIBA,Safeway,Phoenix,AZ,85033.0,2.0,11.0,1
Er2XAYN8l1BadlYFwiPb9g,AZ Kabob House,Phoenix,AZ,85054.0,4.5,389.0,1
nIcI-IJdMFoA16_dW0ZMuA,Walgreens,Phoenix,AZ,85022.0,1.5,57.0,1
XOBitS7BqU2ouS2oDhH0wA,Finestre Modern Gastronomy,Phoenix,AZ,85018.0,5.0,11.0,0
Zv77o3aDuNDY0t3fCU2ebQ,Raimondo's,Phoenix,AZ,85013.0,3.5,18.0,0
YfXg2g4ohne1mSz-N5fusA,Deseo Coffee Shack,Phoenix,AZ,85006.0,5.0,14.0,1
1_vpfu3RxcnX5z54vmnOMg,Hamburger Haven,Phoenix,AZ,85013.0,3.0,6.0,0
52glsmQhUatwEZ_5vvWMQQ,Original ChopShop,Phoenix,AZ,85028.0,3.5,,1
NUh5L9ZX-YrM5uAKhKQXoQ,Moon Valley Grill,Phoenix,AZ,85022.0,4.0,98.0,1
-uLahVqWDgEyNHi8Voui5Q,Hot Rod Grill,Phoenix,AZ,85016.0,4.5,5.0,0
6fTdlEv1t81gsMlqOg99Cg,Orange Leaf Frozen Yogurt,Phoenix,AZ,85032.0,4.0,5.0,0
rTicAE1mbLnyMuUrUFD6WA,Samurai Sam's - Greenway,Phoenix,AZ,85032.0,3.0,41.0,1
dPFGRDC3Hsi1mDKxvKz_9Q,MercBar,Phoenix,AZ,85016.0,,232.0,1
XzJc4V_8x6CT-dFMnjRSqg,TEASPRESSA | Downtown Phoenix,Phoenix,AZ,85003.0,4.5,,1
4dj_57joI0-R9RbJNOTEpw,Jersey Mike's,Phoenix,AZ,85339.0,4.0,6.0,0
QIJxtz1zrakTZDgyTNm5hw,Circle K,Phoenix,AZ,85032.0,2.0,5.0,1
xVgFFbACM8Qe1W6CIk48jg,Karl's Quality Bakery,Phoenix,AZ,85053.0,4.0,39.0,0
kcF-en40P3J9L8nLy5lKqQ,Central Bistro,Phoenix,AZ,85016.0,3.5,324.0,0
GiLsPCxl7k-PAUS6svOQVQ,Q's Fish & Chips,Phoenix,AZ,85035.0,2.5,20.0,1
ut6eoEAaE7WsdLFj9zueLw,New Great China Super Buffet,Phoenix,AZ,85035.0,3.5,5.0,0
YwLZ6RDKKhPAoAOP5m_elA,Five Guys,Phoenix,AZ,85044.0,3.5,,1
qvBkj8tcLwv2QMF9jhH12A,Kneaders,Phoenix,AZ,85044.0,3.5,198.0,1
kHsxuM7B2ZS8dtJIaTnUSQ,Starbucks,Phoenix,AZ,85004.0,2.5,13.0,1
f0R8zFi9RrAKN8ujMZpCpw,Garden Grill & Bar - Hilton Garden,Phoenix,AZ,85027.0,4.0,5.0,1
ulU20lJkDMwBjSnQTIc-0w,Eden's Bakery,Phoenix,AZ,85029.0,3.0,6.0,1
tU90S8KAgeg_2dZQeYfg0w,Sunrise Donuts,Phoenix,AZ,85339.0,4.5,157.0,1
9K4WIS_4L94vkExuHcc17Q,El Super,Phoenix,AZ,85033.0,1.5,17.0,1
Rl6-T4ys2Vq7t_bfyORiRw,Kokopeli Deli,Phoenix,AZ,85034.0,2.0,9.0,1
nLX43e5KVb5wultBpWvYLw,Splurge,Phoenix,AZ,85020.0,3.5,19.0,1
XUlQ4BVoZH6rnAT40cYGOQ,The Good Egg - Park Central,Phoenix,AZ,85012.0,3.5,164.0,0
ruo16t1qd2aywwUE47Ojnw,Blazin Mongolian BBQ,Phoenix,AZ,85051.0,4.0,149.0,1
TY7V8x6wm7pwghJtO_31kA,Burger King,Phoenix,AZ,85035.0,1.5,17.0,1
CHiHL8CZJ3AFAIAjHOQt_A,Shell,Phoenix,AZ,85017.0,2.5,3.0,0
wYGILr1x6erxRzWZIZDEvg,Rainbow Donuts Bakery and Cafe,Phoenix,AZ,85027.0,4.0,10.0,0
tuYk6HQgY3eYliiOUgNFqg,Sardella's Pizza & Wings,Phoenix,AZ,85029.0,4.0,143.0,1
88yIboxl9p7sPy9ifh_s4A,Sonic Drive-In,Phoenix,AZ,85008.0,3.0,25.0,0
3z9lFLV0UfcA3eQSAZDwSA,Red Robin Gourmet Burgers and Brews,Phoenix,AZ,85051.0,3.0,131.0,1
jAsvKe4-SteA-ZgyfVPoTQ,Macayo's Mexican Restaurants,Phoenix,AZ,85012.0,3.0,234.0,0
i65EwyLc0y_AzUbZvxNtfg,Dulceria La Bonita,Phoenix,AZ,85042.0,4.0,6.0,1
sLNZEJbUBn1WULXewLrRFA,Sinclair Gas,Phoenix,AZ,85008.0,2.5,11.0,1
w6frk94BwGwxenre_zeXUg,CAPS Sports Grill,Phoenix,AZ,85027.0,4.5,214.0,1
xFiqxzIQQAKGdYSs_IJWrA,Cenaduria Y Taqueria Lupita,Phoenix,AZ,85032.0,4.5,16.0,1
djlnYjzOJxOuOjbbMsOFGg,Punch Honeybee Company,Phoenix,AZ,85021.0,4.5,18.0,1
u12UCVo-zyFTX2Nxf_n63A,In-N-Out Burger,Phoenix,AZ,85050.0,4.0,169.0,1
9u7knPXVCUOwnsz8sTTT_w,Las 15 Salsas,Phoenix,AZ,85021.0,4.5,76.0,1
C0KQ0fyGfDvKhw1FBgh1fg,Barfly,Phoenix,AZ,85034.0,4.0,49.0,0
-l81X9FkKSpo6sMtDioMQA,Vino 100,Phoenix,AZ,85331.0,,30.0,0
Kl5VdpWLChwsUhJO0ArXYw,Mi Nuevo Nayarit,Phoenix,AZ,85035.0,3.5,25.0,1
bI4emjU96ZvGQRTwxItd2w,Tom Yum Downtown,Phoenix,AZ,85004.0,,185.0,1
RhSi82sDhswGF3MyxCpkUg,Villa Italia Ristoranti,Phoenix,AZ,85020.0,4.0,,0
HI4tz9XcUzsBu_Rs-Ks6jw,Big Bear Tobacco,Phoenix,AZ,85051.0,4.5,7.0,1
XtyVW7s4Q_hwluJ-wdv79g,McDonald's,Phoenix,AZ,85048.0,1.5,35.0,1
7eQoxWr9RzyCB9IFvqHUPA,Pizza Heaven Bistro,Phoenix,AZ,85014.0,4.0,571.0,1
ms7cmWkPiSBDTnz-1sv2kQ,Ticoz Latin Kitchen,Phoenix,AZ,85014.0,4.0,464.0,0
xmAakatNKpvIJ-Fmq5swCw,The Market,Phoenix,AZ,85018.0,4.0,244.0,1
xEpIUFKBHgnq3pXVaxNg3g,Subway Restaurants,Phoenix,AZ,85022.0,2.0,13.0,1
G8vo5r543nQyTC24VNpBIg,Amante Pizza and Pasta,Phoenix,AZ,85073.0,3.0,16.0,0
xYlZsJMCIIKG3rOmrXA0xA,La Mexicana Super Carniceria,Phoenix,AZ,85031.0,4.5,3.0,1
1AYcrBPjJdwcYUivLj8lDg,Two Hippies Pizza and Burger Joint,Phoenix,AZ,85016.0,2.5,8.0,0
_0F_C1e5Mdt5msBCXeSMyg,Cathy's Rum Cake Catering,Phoenix,AZ,85032.0,,6.0,0
WB7346WSdkTHvtHfWPilaA,Be Coffee + Food + Stuff,Phoenix,AZ,85004.0,4.5,397.0,1
P7qYTvWR9X_CBn4vVvuTpA,Persian Garden Cafe,Phoenix,AZ,85013.0,4.0,170.0,1
NGm3x2GPrwBt6Wez9rKPMA,The Brittle Bush Bar & Grill,Phoenix,AZ,85003.0,4.5,6.0,1
w9gi2HA5a7asCwEF65GEWA,Smashburger,Phoenix,AZ,85042.0,3.5,78.0,1
9umA26_aWjEuVe4QW7axtw,Paradise Valley Pizza Company,Phoenix,AZ,85032.0,4.5,126.0,1
xtkApGzfGU4JVjq5FAaxDQ,The Buffalo Spot,Phoenix,AZ,85021.0,3.0,167.0,1
CuHYFYUFT5PrVqGj0a4_8Q,Village Inn Restaurant,Phoenix,AZ,85022.0,3.5,89.0,1
IRR0JWW-shnLZqRZ0IcMTA,AZ Pops,Phoenix,AZ,85018.0,,,0
gaVbK3SlRnOAWWVyyu3SVA,The Great Dane Restaurant,Phoenix,AZ,85014.0,4.5,51.0,0
4FufE1hgaseeq2PY0BdwSA,Wingstop,Phoenix,AZ,85042.0,3.0,41.0,1
kM-wUXUrcsTHToIbK0JBzA,AJ's Purveyor of Fine Foods,Phoenix,AZ,85018.0,4.0,106.0,1
-0aIra_B6iALlfqAriBSYA,Tea2go,Phoenix,AZ,85054.0,4.5,32.0,0
wfS-UneyghH8vd_C1kH2Kw,Taco Bell,Phoenix,AZ,85034.0,1.5,6.0,1
ZArHo8slPY1RidxBWOEm5Q,Domino's Pizza,Phoenix,AZ,85019.0,2.5,7.0,1
aZ__2-Tm1urpbxF0eQ_gWg,Twisted Cultures Yogurt Bar,Phoenix,AZ,85086.0,3.0,19.0,0
AECN4Vg8mQJ8enFrnoZtqQ,Jack in the Box,Phoenix,AZ,85018.0,2.0,,0
drIFrAyZnyismS1ArZlmAg,Loving Hut,Phoenix,AZ,85018.0,4.0,292.0,1
YEVN6-6z7PL5cDeWx9I8OQ,Pizza Fresh,Phoenix,AZ,85022.0,3.5,9.0,0
jWr4pG-iXTxWmVPj8iGn4Q,Yollipop,Phoenix,AZ,85048.0,3.5,21.0,0
9AI96ikMEJv7e0WIfz0mjw,The Phoenix Cheesesteak Co,Phoenix,AZ,85004.0,4.5,42.0,0
Qe9LBkscg4oxrNcx-ypdqg,Denny's,Phoenix,AZ,85053.0,,91.0,1
6B-sZzuNYnVz5sk2c4EfHA,Stacy's Pampered Pig,Phoenix,AZ,85013.0,3.5,76.0,0
JZwfJArd9KSaLPPDLoWp-A,Circle K,Phoenix,AZ,85037.0,1.0,6.0,1
CUivTcULsu5MJIYYNVm1zw,Hana Japanese Eatery,Phoenix,AZ,85013.0,4.0,604.0,1
bR5Pwh9sgTqThaHwpFXdaQ,El Ranchero,Phoenix,AZ,85006.0,4.0,,1
B9xUHu7CtjkpMv3549NY8w,Yogurtlicious,Phoenix,AZ,85073.0,2.5,3.0,0
cLL_FCIItPh1DH-h78cb4w,Mediterranean Buffet,Phoenix,AZ,85014.0,2.5,27.0,0
f2Wy4u_OpFcfjjHA-8PErw,Hi-Health Supermart,Phoenix,AZ,85016.0,3.5,8.0,0
y_aqDIAW9Nv0E7OI8tnPZQ,One Eighty Q,Phoenix,AZ,85020.0,5.0,4.0,0
NG67x-DL7a1-ea_RC5Vjmg,Vinery 214 Bistro,Phoenix,AZ,85003.0,2.0,15.0,0
9nTWLlUEn7oyduAYZcw2RQ,ACR Elotes,Phoenix,AZ,85006.0,5.0,7.0,0
lyT7-grqNhAvll39V7kzag,Apollo Cafe,Phoenix,AZ,85040.0,3.0,9.0,0
LuZKuFPkQE35MhYmFoL7-g,25 Degrees,Phoenix,AZ,85054.0,3.5,55.0,0
fjz6AFcVrDgAAXUPSMn-eA,Starbucks,Phoenix,AZ,85022.0,2.0,3.0,1
TT9u-iVu9mtq7tdCTJWwnw,CityScape- Phoenix,Phoenix,AZ,85004.0,3.0,73.0,1
